DateTime,Blocks Per Day,Height
5/3/2019,149,565840
6/3/2019,128,565968
7/3/2019,142,566110
8/3/2019,146,566256
9/3/2019,138,566394
10/3/2019,136,566530
11/3/2019,142,566672
12/3/2019,143,566815
13/3/2019,135,566950
14/3/2019,155,567105
15/3/2019,153,567258
16/3/2019,163,567421
17/3/2019,146,567567
18/3/2019,161,567728
19/3/2019,174,567902
20/3/2019,161,568063
21/3/2019,143,568206
22/3/2019,161,568367
23/3/2019,145,568512
24/3/2019,150,568662
25/3/2019,148,568810
26/3/2019,134,568944
27/3/2019,149,569093
28/3/2019,146,569239
29/3/2019,147,569386
30/3/2019,139,569525
31/3/2019,139,569664
1/4/2019,136,569800
2/4/2019,157,569957
3/4/2019,142,570099
4/4/2019,140,570239
5/4/2019,158,570397
6/4/2019,139,570536
7/4/2019,141,570677
8/4/2019,148,570825
9/4/2019,132,570957
10/4/2019,148,571105
11/4/2019,157,571262
12/4/2019,151,571413
13/4/2019,135,571548
14/4/2019,122,571670
15/4/2019,145,571815
16/4/2019,145,571960
17/4/2019,138,572098
18/4/2019,149,572247
19/4/2019,152,572399
20/4/2019,131,572530
21/4/2019,162,572692
22/4/2019,134,572826
23/4/2019,116,572942
24/4/2019,163,573105
25/4/2019,143,573248
26/4/2019,151,573399
27/4/2019,137,573536
28/4/2019,163,573699
29/4/2019,163,573862
30/4/2019,140,574002
1/5/2019,171,574173
2/5/2019,184,574357
3/5/2019,152,574509
4/5/2019,132,574641
5/5/2019,129,574770
6/5/2019,151,574921
7/5/2019,127,575048
8/5/2019,152,575200
9/5/2019,150,575350
10/5/2019,125,575475
11/5/2019,130,575605
12/5/2019,158,575763
13/5/2019,167,575930
14/5/2019,152,576082
15/5/2019,149,576231
16/5/2019,146,576377
17/5/2019,151,576528
18/5/2019,153,576681
19/5/2019,163,576844
20/5/2019,161,577005
21/5/2019,153,577158
22/5/2019,167,577325
23/5/2019,158,577483
24/5/2019,153,577636
25/5/2019,140,577776
26/5/2019,165,577941
27/5/2019,167,578108
28/5/2019,164,578272
29/5/2019,174,578446
30/5/2019,160,578606
31/5/2019,117,578723
1/6/2019,151,578874
2/6/2019,131,579005
3/6/2019,119,579124
4/6/2019,154,579278
5/6/2019,160,579438
6/6/2019,157,579595
7/6/2019,158,579753
8/6/2019,124,579877
9/6/2019,147,580024
10/6/2019,157,580181
11/6/2019,143,580324
12/6/2019,131,580455
13/6/2019,151,580606
14/6/2019,169,580775
15/6/2019,146,580921
16/6/2019,130,581051
17/6/2019,133,581184
18/6/2019,163,581347
19/6/2019,177,581524
20/6/2019,144,581668
21/6/2019,133,581801
22/6/2019,141,581942
23/6/2019,181,582123
24/6/2019,177,582300
25/6/2019,146,582446
26/6/2019,165,582611
27/6/2019,142,582753
28/6/2019,163,582916
29/6/2019,174,583090
30/6/2019,152,583242
1/7/2019,143,583385
2/7/2019,158,583543
3/7/2019,172,583715
4/7/2019,167,583882
5/7/2019,189,584071
6/7/2019,178,584249
7/7/2019,153,584402
8/7/2019,178,584580
9/7/2019,154,584734
10/7/2019,129,584863
11/7/2019,129,584992
12/7/2019,164,585156
13/7/2019,141,585297
14/7/2019,145,585442
15/7/2019,146,585588
16/7/2019,162,585750
17/7/2019,133,585883
18/7/2019,121,586004
19/7/2019,118,586122
20/7/2019,177,586299
21/7/2019,149,586448
22/7/2019,158,586606
23/7/2019,143,586749
24/7/2019,139,586888
25/7/2019,150,587038
26/7/2019,166,587204
27/7/2019,152,587356
28/7/2019,175,587531
29/7/2019,168,587699
30/7/2019,142,587841
31/7/2019,171,588012
1/8/2019,142,588154
2/8/2019,169,588323
3/8/2019,173,588496
4/8/2019,167,588663
5/8/2019,143,588806
6/8/2019,161,588967
7/8/2019,153,589120
8/8/2019,142,589262
9/8/2019,147,589409
10/8/2019,151,589560
11/8/2019,153,589713
12/8/2019,133,589846
13/8/2019,157,590003
14/8/2019,152,590155
15/8/2019,157,590312
16/8/2019,147,590459
17/8/2019,128,590587
18/8/2019,126,590713
19/8/2019,163,590876
20/8/2019,153,591029
21/8/2019,136,591165
22/8/2019,141,591306
23/8/2019,153,591459
24/8/2019,160,591619
25/8/2019,155,591774
26/8/2019,137,591911
27/8/2019,135,592046
28/8/2019,151,592197
29/8/2019,165,592362
30/8/2019,160,592522
31/8/2019,166,592688
1/9/2019,143,592831
2/9/2019,149,592980
3/9/2019,164,593144
4/9/2019,136,593280
5/9/2019,165,593445
6/9/2019,158,593603
7/9/2019,150,593753
8/9/2019,177,593930
9/9/2019,146,594076
10/9/2019,182,594258
11/9/2019,184,594442
12/9/2019,158,594600
13/9/2019,150,594750
14/9/2019,155,594905
15/9/2019,147,595052
16/9/2019,163,595215
17/9/2019,148,595363
18/9/2019,174,595537
19/9/2019,148,595685
20/9/2019,151,595836
21/9/2019,166,596002
22/9/2019,166,596168
23/9/2019,114,596282
24/9/2019,157,596439
25/9/2019,156,596595
26/9/2019,171,596766
27/9/2019,132,596898
28/9/2019,159,597057
29/9/2019,136,597193
30/9/2019,130,597323
1/10/2019,143,597466
2/10/2019,148,597614
3/10/2019,147,597761
4/10/2019,147,597908
5/10/2019,158,598066
6/10/2019,149,598215
7/10/2019,155,598370
8/10/2019,162,598532
9/10/2019,138,598670
10/10/2019,162,598832
11/10/2019,156,598988
12/10/2019,133,599121
13/10/2019,142,599263
14/10/2019,135,599398
15/10/2019,153,599551
16/10/2019,143,599694
17/10/2019,150,599844
18/10/2019,160,600004
19/10/2019,142,600146
20/10/2019,146,600292
21/10/2019,159,600451
22/10/2019,169,600620
23/10/2019,168,600788
24/10/2019,133,600921
25/10/2019,138,601059
26/10/2019,140,601199
27/10/2019,115,601314
28/10/2019,134,601448
29/10/2019,133,601581
30/10/2019,134,601715
31/10/2019,132,601847
1/11/2019,130,601977
2/11/2019,134,602111
3/11/2019,138,602249
4/11/2019,132,602381
5/11/2019,144,602525
6/11/2019,132,602657
7/11/2019,135,602792
8/11/2019,128,602920
9/11/2019,144,603064
10/11/2019,166,603230
11/11/2019,151,603381
12/11/2019,135,603516
13/11/2019,135,603651
14/11/2019,169,603820
15/11/2019,158,603978
16/11/2019,148,604126
17/11/2019,154,604280
18/11/2019,140,604420
19/11/2019,147,604567
20/11/2019,142,604709
21/11/2019,137,604846
22/11/2019,132,604978
23/11/2019,173,605151
24/11/2019,131,605282
25/11/2019,125,605407
26/11/2019,122,605529
27/11/2019,139,605668
28/11/2019,163,605831
29/11/2019,136,605967
30/11/2019,126,606093
1/12/2019,139,606232
2/12/2019,145,606377
3/12/2019,158,606535
4/12/2019,167,606702
5/12/2019,145,606847
6/12/2019,145,606992
7/12/2019,155,607147
8/12/2019,148,607295
9/12/2019,148,607443
10/12/2019,148,607591
11/12/2019,132,607723
12/12/2019,133,607856
13/12/2019,152,608008
14/12/2019,151,608159
15/12/2019,124,608283
16/12/2019,157,608440
17/12/2019,141,608581
18/12/2019,134,608715
19/12/2019,157,608872
20/12/2019,156,609028
21/12/2019,176,609204
22/12/2019,169,609373
23/12/2019,143,609516
24/12/2019,125,609641
25/12/2019,128,609769
26/12/2019,167,609936
27/12/2019,145,610081
28/12/2019,149,610230
29/12/2019,155,610385
30/12/2019,166,610551
31/12/2019,145,610696
1/1/2020,174,610870
2/1/2020,141,611011
3/1/2020,169,611180
4/1/2020,168,611348
5/1/2020,163,611511
6/1/2020,135,611646
7/1/2020,176,611822
8/1/2020,142,611964
9/1/2020,157,612121
10/1/2020,149,612270
11/1/2020,163,612433
12/1/2020,151,612584
13/1/2020,143,612727
14/1/2020,145,612872
15/1/2020,151,613023
16/1/2020,159,613182
17/1/2020,159,613341
18/1/2020,132,613473
19/1/2020,150,613623
20/1/2020,152,613775
21/1/2020,153,613928
22/1/2020,156,614084
23/1/2020,159,614243
24/1/2020,152,614395
25/1/2020,164,614559
26/1/2020,143,614702
27/1/2020,129,614831
28/1/2020,142,614973
29/1/2020,160,615133
30/1/2020,156,615289
31/1/2020,144,615433
1/2/2020,151,615584
2/2/2020,143,615727
3/2/2020,148,615875
4/2/2020,132,616007
5/2/2020,159,616166
6/2/2020,135,616301
7/2/2020,139,616440
8/2/2020,139,616579
9/2/2020,153,616732
10/2/2020,122,616854
11/2/2020,148,617002
12/2/2020,142,617144
13/2/2020,141,617285
14/2/2020,135,617420
15/2/2020,142,617562
16/2/2020,142,617704
17/2/2020,157,617861
18/2/2020,150,618011
19/2/2020,141,618152
20/2/2020,126,618278
21/2/2020,154,618432
22/2/2020,148,618580
23/2/2020,142,618722
24/2/2020,141,618863
25/2/2020,144,619007
26/2/2020,136,619143
27/2/2020,147,619290
28/2/2020,158,619448
29/2/2020,139,619587
1/3/2020,177,619764
2/3/2020,149,619913
3/3/2020,153,620066
4/3/2020,167,620233
5/3/2020,163,620396
6/3/2020,155,620551
7/3/2020,157,620708
8/3/2020,158,620866
9/3/2020,150,621016
10/3/2020,132,621148
11/3/2020,119,621267
12/3/2020,151,621418
13/3/2020,125,621543
14/3/2020,128,621671
15/3/2020,119,621790
16/3/2020,119,621909
17/3/2020,123,622032
18/3/2020,100,622132
19/3/2020,107,622239
20/3/2020,109,622348
21/3/2020,124,622472
22/3/2020,127,622599
23/3/2020,112,622711
24/3/2020,132,622843
25/3/2020,92,622935
26/3/2020,160,623095
27/3/2020,155,623250
28/3/2020,135,623385
29/3/2020,151,623536
30/3/2020,147,623683
31/3/2020,159,623842
1/4/2020,153,623995
2/4/2020,153,624148
3/4/2020,132,624280
4/4/2020,157,624437
5/4/2020,175,624612
6/4/2020,128,624740
7/4/2020,168,624908
8/4/2020,144,625052
9/4/2020,154,625206
10/4/2020,163,625369
11/4/2020,159,625528
12/4/2020,153,625681
13/4/2020,171,625852
14/4/2020,168,626020
15/4/2020,169,626189
16/4/2020,154,626343
17/4/2020,127,626470
18/4/2020,158,626628
19/4/2020,152,626780
20/4/2020,161,626941
21/4/2020,149,627090
22/4/2020,131,627221
23/4/2020,142,627363
24/4/2020,144,627507
25/4/2020,136,627643
26/4/2020,137,627780
27/4/2020,141,627921
28/4/2020,154,628075
29/4/2020,145,628220
30/4/2020,135,628355
1/5/2020,141,628496
2/5/2020,148,628644
3/5/2020,168,628812
4/5/2020,158,628970
5/5/2020,158,629128
6/5/2020,154,629282
7/5/2020,147,629429
8/5/2020,137,629566
9/5/2020,136,629702
10/5/2020,170,629872
11/5/2020,157,630029
12/5/2020,146,630175
13/5/2020,119,630294
14/5/2020,114,630408
15/5/2020,125,630533
16/5/2020,126,630659
17/5/2020,102,630761
18/5/2020,128,630889
19/5/2020,115,631004
20/5/2020,115,631119
21/5/2020,131,631250
22/5/2020,111,631361
23/5/2020,119,631480
24/5/2020,116,631596
25/5/2020,125,631721
26/5/2020,124,631845
27/5/2020,138,631983
28/5/2020,131,632114
29/5/2020,127,632241
30/5/2020,156,632397
31/5/2020,150,632547
1/6/2020,134,632681
2/6/2020,129,632810
3/6/2020,139,632949
4/6/2020,151,633100
5/6/2020,179,633279
6/6/2020,196,633475
7/6/2020,159,633634
8/6/2020,162,633796
9/6/2020,160,633956
10/6/2020,164,634120
11/6/2020,185,634305
12/6/2020,163,634468
13/6/2020,158,634626
14/6/2020,170,634796
15/6/2020,138,634934
16/6/2020,150,635084
17/6/2020,138,635222
18/6/2020,123,635345
19/6/2020,143,635488
20/6/2020,137,635625
21/6/2020,146,635771
22/6/2020,143,635914
23/6/2020,158,636072
24/6/2020,139,636211
25/6/2020,141,636352
26/6/2020,164,636516
27/6/2020,138,636654
28/6/2020,150,636804
29/6/2020,145,636949
30/6/2020,147,637096
1/7/2020,162,637258
2/7/2020,164,637422
3/7/2020,163,637585
4/7/2020,157,637742
5/7/2020,163,637905
6/7/2020,154,638059
7/7/2020,161,638220
8/7/2020,151,638371
9/7/2020,164,638535
10/7/2020,161,638696
11/7/2020,156,638852
12/7/2020,152,639004
13/7/2020,147,639151
14/7/2020,144,639295
15/7/2020,138,639433
16/7/2020,136,639569
17/7/2020,118,639687
18/7/2020,130,639817
19/7/2020,131,639948
20/7/2020,141,640089
21/7/2020,125,640214
22/7/2020,144,640358
23/7/2020,136,640494
24/7/2020,161,640655
25/7/2020,142,640797
26/7/2020,158,640955
27/7/2020,149,641104
28/7/2020,145,641249
29/7/2020,148,641397
30/7/2020,135,641532
31/7/2020,153,641685
1/8/2020,137,641822
2/8/2020,141,641963
3/8/2020,162,642125
4/8/2020,145,642270
5/8/2020,129,642399
6/8/2020,156,642555
7/8/2020,152,642707
8/8/2020,142,642849
9/8/2020,156,643005
10/8/2020,137,643142
11/8/2020,154,643296
12/8/2020,157,643453
13/8/2020,147,643600
14/8/2020,167,643767
15/8/2020,156,643923
16/8/2020,152,644075
17/8/2020,125,644200
18/8/2020,140,644340
19/8/2020,138,644478
20/8/2020,146,644624
21/8/2020,155,644779
22/8/2020,136,644915
23/8/2020,157,645072
24/8/2020,149,645221
25/8/2020,128,645349
26/8/2020,142,645491
27/8/2020,129,645620
28/8/2020,163,645783
29/8/2020,146,645929
30/8/2020,127,646056
31/8/2020,150,646206
1/9/2020,154,646360
2/9/2020,144,646504
3/9/2020,129,646633
4/9/2020,135,646768
5/9/2020,141,646909
6/9/2020,150,647059
7/9/2020,175,647234
8/9/2020,155,647389
9/9/2020,149,647538
10/9/2020,158,647696
11/9/2020,138,647834
12/9/2020,170,648004
13/9/2020,162,648166
14/9/2020,176,648342
15/9/2020,156,648498
16/9/2020,155,648653
17/9/2020,178,648831
18/9/2020,165,648996
19/9/2020,149,649145
20/9/2020,142,649287
21/9/2020,145,649432
22/9/2020,129,649561
23/9/2020,142,649703
24/9/2020,137,649840
25/9/2020,169,650009
26/9/2020,150,650159
27/9/2020,152,650311
28/9/2020,129,650440
29/9/2020,141,650581
30/9/2020,156,650737
1/10/2020,124,650861
2/10/2020,136,650997
3/10/2020,151,651148
4/10/2020,158,651306
5/10/2020,140,651446
6/10/2020,130,651576
7/10/2020,151,651727
8/10/2020,162,651889
9/10/2020,142,652031
10/10/2020,143,652174
11/10/2020,140,652314
12/10/2020,149,652463
13/10/2020,166,652629
14/10/2020,149,652778
15/10/2020,151,652929
16/10/2020,155,653084
17/10/2020,157,653241
18/10/2020,120,653361
19/10/2020,125,653486
20/10/2020,144,653630
21/10/2020,130,653760
22/10/2020,137,653897
23/10/2020,131,654028
24/10/2020,152,654180
25/10/2020,117,654297
26/10/2020,110,654407
27/10/2020,99,654506
28/10/2020,100,654606
29/10/2020,108,654714
30/10/2020,111,654825
31/10/2020,113,654938
1/11/2020,125,655063
2/11/2020,95,655158
3/11/2020,140,655298
4/11/2020,159,655457
5/11/2020,147,655604
6/11/2020,153,655757
7/11/2020,146,655903
8/11/2020,138,656041
9/11/2020,185,656226
10/11/2020,147,656373
11/11/2020,147,656520
12/11/2020,160,656680
13/11/2020,139,656819
14/11/2020,142,656961
15/11/2020,150,657111
16/11/2020,160,657271
17/11/2020,157,657428
18/11/2020,169,657597
19/11/2020,137,657734
20/11/2020,168,657902
21/11/2020,169,658071
22/11/2020,174,658245
23/11/2020,147,658392
24/11/2020,136,658528
25/11/2020,155,658683
26/11/2020,150,658833
27/11/2020,154,658987
28/11/2020,154,659141
29/11/2020,150,659291
30/11/2020,113,659404
1/12/2020,152,659556
2/12/2020,131,659687
3/12/2020,157,659844
4/12/2020,144,659988
5/12/2020,144,660132
6/12/2020,136,660268
7/12/2020,150,660418
8/12/2020,144,660562
9/12/2020,139,660701
10/12/2020,130,660831
11/12/2020,138,660969
12/12/2020,132,661101
13/12/2020,156,661257
14/12/2020,145,661402
15/12/2020,140,661542
16/12/2020,143,661685
17/12/2020,129,661814
18/12/2020,157,661971
19/12/2020,158,662129
20/12/2020,151,662280
21/12/2020,136,662416
22/12/2020,143,662559
23/12/2020,154,662713
24/12/2020,126,662839
25/12/2020,144,662983
26/12/2020,137,663120
27/12/2020,148,663268
28/12/2020,160,663428
29/12/2020,152,663580
30/12/2020,172,663752
31/12/2020,166,663918
1/1/2021,149,664067
2/1/2021,151,664218
3/1/2021,158,664376
4/1/2021,173,664549
5/1/2021,157,664706
6/1/2021,177,664883
7/1/2021,168,665051
8/1/2021,148,665199
9/1/2021,139,665338
10/1/2021,159,665497
11/1/2021,154,665651
12/1/2021,148,665799
13/1/2021,152,665951
14/1/2021,147,666098
15/1/2021,155,666253
16/1/2021,147,666400
17/1/2021,133,666533
18/1/2021,145,666678
19/1/2021,149,666827
20/1/2021,141,666968
21/1/2021,129,667097
22/1/2021,141,667238
23/1/2021,156,667394
24/1/2021,139,667533
25/1/2021,140,667673
26/1/2021,161,667834
27/1/2021,142,667976
28/1/2021,145,668121
29/1/2021,152,668273
30/1/2021,136,668409
31/1/2021,144,668553
1/2/2021,119,668672
2/2/2021,153,668825
3/2/2021,150,668975
4/2/2021,160,669135
5/2/2021,169,669304
6/2/2021,159,669463
7/2/2021,156,669619
8/2/2021,162,669781
9/2/2021,143,669924
10/2/2021,143,670067
11/2/2021,129,670196
12/2/2021,142,670338
13/2/2021,157,670495
14/2/2021,148,670643
15/2/2021,152,670795
16/2/2021,121,670916
17/2/2021,138,671054
18/2/2021,137,671191
19/2/2021,153,671344
20/2/2021,146,671490
21/2/2021,141,671631
22/2/2021,133,671764
23/2/2021,127,671891
24/2/2021,159,672050
25/2/2021,156,672206
26/2/2021,139,672345
27/2/2021,157,672502
28/2/2021,131,672633
1/3/2021,130,672763
2/3/2021,143,672906
3/3/2021,152,673058
4/3/2021,128,673186
5/3/2021,149,673335
6/3/2021,152,673487
7/3/2021,146,673633
8/3/2021,155,673788
9/3/2021,140,673928
10/3/2021,149,674077
11/3/2021,132,674209
12/3/2021,150,674359
13/3/2021,143,674502
14/3/2021,157,674659
15/3/2021,148,674807
16/3/2021,149,674956
17/3/2021,136,675092
18/3/2021,152,675244
19/3/2021,148,675392
20/3/2021,154,675546
21/3/2021,156,675702
22/3/2021,151,675853
23/3/2021,161,676014
24/3/2021,152,676166
25/3/2021,154,676320
26/3/2021,136,676456
27/3/2021,159,676615
28/3/2021,159,676774
29/3/2021,151,676925
30/3/2021,146,677071
31/3/2021,157,677228
1/4/2021,145,677373
2/4/2021,140,677513
3/4/2021,131,677644
4/4/2021,146,677790
5/4/2021,156,677946
6/4/2021,144,678090
7/4/2021,157,678247
8/4/2021,134,678381
9/4/2021,152,678533
10/4/2021,157,678690
11/4/2021,145,678835
12/4/2021,144,678979
13/4/2021,142,679121
14/4/2021,135,679256
15/4/2021,172,679428
16/4/2021,103,679531
17/4/2021,91,679622
18/4/2021,124,679746
19/4/2021,97,679843
20/4/2021,128,679971
21/4/2021,101,680072
22/4/2021,143,680215
23/4/2021,135,680350
24/4/2021,145,680495
25/4/2021,141,680636
26/4/2021,114,680750
27/4/2021,142,680892
28/4/2021,142,681034
29/4/2021,122,681156
30/4/2021,145,681301
1/5/2021,139,681440
2/5/2021,185,681625
3/5/2021,177,681802
4/5/2021,181,681983
5/5/2021,157,682140
6/5/2021,170,682310
7/5/2021,172,682482
8/5/2021,171,682653
9/5/2021,186,682839
10/5/2021,180,683019
11/5/2021,172,683191
12/5/2021,172,683363
13/5/2021,161,683524
14/5/2021,134,683658
15/5/2021,123,683781
16/5/2021,132,683913
17/5/2021,121,684034
18/5/2021,100,684134
19/5/2021,125,684259
20/5/2021,112,684371
21/5/2021,110,684481
22/5/2021,116,684597
23/5/2021,119,684716
24/5/2021,126,684842
25/5/2021,123,684965
26/5/2021,122,685087
27/5/2021,117,685204
28/5/2021,119,685323
29/5/2021,116,685439
30/5/2021,144,685583
31/5/2021,141,685724
1/6/2021,142,685866
2/6/2021,166,686032
3/6/2021,147,686179
4/6/2021,131,686310
5/6/2021,131,686441
6/6/2021,150,686591
7/6/2021,133,686724
8/6/2021,149,686873
9/6/2021,126,686999
10/6/2021,118,687117
11/6/2021,105,687222
12/6/2021,132,687354
13/6/2021,132,687486
14/6/2021,135,687621
15/6/2021,131,687752
16/6/2021,123,687875
17/6/2021,130,688005
18/6/2021,124,688129
19/6/2021,103,688232
20/6/2021,105,688337
21/6/2021,105,688442
22/6/2021,91,688533
23/6/2021,101,688634
24/6/2021,105,688739
25/6/2021,110,688849
26/6/2021,89,688938
27/6/2021,58,688996
28/6/2021,88,689084
29/6/2021,90,689174
30/6/2021,88,689262
1/7/2021,96,689358
2/7/2021,90,689448
3/7/2021,127,689575
4/7/2021,115,689690
5/7/2021,132,689822
6/7/2021,142,689964
7/7/2021,123,690087
8/7/2021,139,690226
9/7/2021,131,690357
10/7/2021,161,690518
11/7/2021,125,690643
12/7/2021,126,690769
13/7/2021,136,690905
14/7/2021,170,691075
15/7/2021,128,691203
16/7/2021,150,691353
17/7/2021,143,691496
18/7/2021,144,691640
19/7/2021,170,691810
20/7/2021,122,691932
21/7/2021,145,692077
22/7/2021,153,692230
23/7/2021,135,692365
24/7/2021,154,692519
25/7/2021,153,692672
26/7/2021,150,692822
27/7/2021,170,692992
28/7/2021,157,693149
29/7/2021,160,693309
30/7/2021,166,693475
31/7/2021,158,693633
1/8/2021,154,693787
2/8/2021,143,693930
3/8/2021,169,694099
4/8/2021,136,694235
5/8/2021,160,694395
6/8/2021,159,694554
7/8/2021,167,694721
8/8/2021,158,694879
9/8/2021,152,695031
10/8/2021,165,695196
11/8/2021,147,695343
12/8/2021,151,695494
13/8/2021,142,695636
14/8/2021,164,695800
15/8/2021,182,695982
16/8/2021,161,696143
17/8/2021,172,696315
18/8/2021,135,696450
19/8/2021,154,696604
20/8/2021,160,696764
21/8/2021,170,696934
22/8/2021,164,697098
23/8/2021,197,697295
24/8/2021,154,697449
25/8/2021,160,697609
26/8/2021,146,697755
27/8/2021,146,697901
28/8/2021,141,698042
29/8/2021,156,698198
30/8/2021,135,698333
31/8/2021,144,698477
1/9/2021,137,698614
2/9/2021,149,698763
3/9/2021,148,698911
4/9/2021,155,699066
5/9/2021,164,699230
6/9/2021,172,699402
7/9/2021,153,699555
8/9/2021,142,699697
9/9/2021,137,699834
10/9/2021,136,699970
11/9/2021,148,700118
12/9/2021,147,700265
13/9/2021,159,700424
14/9/2021,168,700592
15/9/2021,142,700734
16/9/2021,136,700870
17/9/2021,147,701017
18/9/2021,155,701172
19/9/2021,160,701332
20/9/2021,164,701496
21/9/2021,123,701619
22/9/2021,134,701753
23/9/2021,165,701918
24/9/2021,148,702066
25/9/2021,144,702210
26/9/2021,139,702349
27/9/2021,155,702504
28/9/2021,152,702656
29/9/2021,130,702786
30/9/2021,171,702957
1/10/2021,140,703097
2/10/2021,188,703285
3/10/2021,150,703435
4/10/2021,156,703591
5/10/2021,164,703755
6/10/2021,131,703886
7/10/2021,141,704027
8/10/2021,120,704147
9/10/2021,150,704297
10/10/2021,159,704456
11/10/2021,146,704602
12/10/2021,134,704736
13/10/2021,169,704905
14/10/2021,137,705042
15/10/2021,141,705183
16/10/2021,133,705316
17/10/2021,160,705476
18/10/2021,148,705624
19/10/2021,155,705779
20/10/2021,149,705928
21/10/2021,148,706076
22/10/2021,158,706234
23/10/2021,145,706379
24/10/2021,153,706532
25/10/2021,182,706714
26/10/2021,150,706864
27/10/2021,157,707021
28/10/2021,153,707174
29/10/2021,171,707345
30/10/2021,155,707500
31/10/2021,139,707639
1/11/2021,148,707787
2/11/2021,158,707945
3/11/2021,161,708106
4/11/2021,143,708249
5/11/2021,155,708404
6/11/2021,154,708558
7/11/2021,153,708711
8/11/2021,135,708846
9/11/2021,152,708998
10/11/2021,149,709147
11/11/2021,158,709305
12/11/2021,142,709447
13/11/2021,153,709600
14/11/2021,157,709757
15/11/2021,151,709908
16/11/2021,150,710058
17/11/2021,149,710207
18/11/2021,144,710351
19/11/2021,137,710488
20/11/2021,145,710633
21/11/2021,132,710765
22/11/2021,141,710906
23/11/2021,132,711038
24/11/2021,157,711195
25/11/2021,130,711325
26/11/2021,132,711457
27/11/2021,143,711600
28/11/2021,139,711739
29/11/2021,143,711882
30/11/2021,134,712016
1/12/2021,137,712153
2/12/2021,155,712308
3/12/2021,168,712476
4/12/2021,155,712631
5/12/2021,166,712797
6/12/2021,172,712969
7/12/2021,154,713123
8/12/2021,168,713291
9/12/2021,163,713454
10/12/2021,156,713610
11/12/2021,151,713761
12/12/2021,140,713901
13/12/2021,141,714042
14/12/2021,148,714190
15/12/2021,141,714331
16/12/2021,115,714446
17/12/2021,149,714595
18/12/2021,128,714723
19/12/2021,149,714872
20/12/2021,144,715016
21/12/2021,161,715177
22/12/2021,148,715325
23/12/2021,152,715477
24/12/2021,151,715628
25/12/2021,147,715775
26/12/2021,134,715909
27/12/2021,148,716057
28/12/2021,134,716191
29/12/2021,145,716336
30/12/2021,119,716455
31/12/2021,149,716604
1/1/2022,172,716776
2/1/2022,158,716934
3/1/2022,140,717074
4/1/2022,147,717221
5/1/2022,150,717371
6/1/2022,146,717517
7/1/2022,140,717657
8/1/2022,144,717801
9/1/2022,141,717942
10/1/2022,142,718084
11/1/2022,158,718242
12/1/2022,139,718381
13/1/2022,179,718560
14/1/2022,159,718719
15/1/2022,166,718885
16/1/2022,175,719060
17/1/2022,161,719221
18/1/2022,136,719357
19/1/2022,173,719530
20/1/2022,169,719699
21/1/2022,134,719833
22/1/2022,134,719967
23/1/2022,141,720108
24/1/2022,150,720258
25/1/2022,152,720410
26/1/2022,130,720540
27/1/2022,131,720671
28/1/2022,154,720825
29/1/2022,149,720974
30/1/2022,146,721120
31/1/2022,143,721263
1/2/2022,154,721417
2/2/2022,153,721570
3/2/2022,147,721717
4/2/2022,130,721847
5/2/2022,119,721966
6/2/2022,156,722122
7/2/2022,136,722258
8/2/2022,154,722412
9/2/2022,140,722552
10/2/2022,147,722699
11/2/2022,142,722841
12/2/2022,187,723028
13/2/2022,158,723186
14/2/2022,153,723339
15/2/2022,175,723514
16/2/2022,156,723670
17/2/2022,157,723827
18/2/2022,134,723961
19/2/2022,149,724110
20/2/2022,144,724254
21/2/2022,123,724377
22/2/2022,152,724529
23/2/2022,150,724679
24/2/2022,132,724811
25/2/2022,134,724945
26/2/2022,125,725070
27/2/2022,136,725206
28/2/2022,154,725360
1/3/2022,162,725522
2/3/2022,136,725658
3/3/2022,148,725806
4/3/2022,139,725945
5/3/2022,123,726068
6/3/2022,131,726199
7/3/2022,148,726347
8/3/2022,148,726495
9/3/2022,138,726633
10/3/2022,145,726778
11/3/2022,138,726916
12/3/2022,156,727072
13/3/2022,151,727223
14/3/2022,153,727376
15/3/2022,139,727515
16/3/2022,155,727670
17/3/2022,159,727829
18/3/2022,143,727972
19/3/2022,155,728127
20/3/2022,154,728281
21/3/2022,153,728434
22/3/2022,149,728583
23/3/2022,145,728728
24/3/2022,143,728871
25/3/2022,156,729027
26/3/2022,161,729188
27/3/2022,131,729319
28/3/2022,159,729478
29/3/2022,151,729629
30/3/2022,135,729764
31/3/2022,138,729902
1/4/2022,141,730043
2/4/2022,135,730178
3/4/2022,139,730317
4/4/2022,158,730475
5/4/2022,145,730620
6/4/2022,150,730770
7/4/2022,138,730908
8/4/2022,134,731042
9/4/2022,153,731195
10/4/2022,140,731335
11/4/2022,137,731472
12/4/2022,153,731625
13/4/2022,140,731765
14/4/2022,138,731903
15/4/2022,158,732061
16/4/2022,134,732195
17/4/2022,165,732360
18/4/2022,134,732494
19/4/2022,124,732618
20/4/2022,160,732778
21/4/2022,169,732947
22/4/2022,135,733082
23/4/2022,163,733245
24/4/2022,171,733416
25/4/2022,162,733578
26/4/2022,140,733718
27/4/2022,170,733888
28/4/2022,132,734020
29/4/2022,150,734170
30/4/2022,150,734320
1/5/2022,167,734487
2/5/2022,160,734647
3/5/2022,150,734797
4/5/2022,146,734943
5/5/2022,157,735100
6/5/2022,142,735242
7/5/2022,143,735385
8/5/2022,155,735540
9/5/2022,155,735695
10/5/2022,153,735848
11/5/2022,145,735993
12/5/2022,135,736128
